PlayerA,PlayerB,RankA,RankB,WinnerBinary,MaxOddsPlayerA,MaxOddsPlayerB,AvgOddsPlayerA,AvgOddsPlayerB,H2H_A_wins,H2H_B_wins,H2H_Diff,RankDiff,OddsDiff,OddsRatio
Fery A.,Medvedev D.,391,3,0,39.1,1.02,21.06,1.01,0,1,-1,-388,-20.049999999999997,20.85148514851485
Bonzi B.,Mayot H.,94,181,0,2.47,1.67,2.32,1.62,0,1,-1,87,-0.6999999999999997,1.4320987654320985
Djokovic N.,Thompson J.,2,70,1,1.04,21.62,1.02,15.44,1,0,1,68,14.42,0.06606217616580311
Machac T.,Norrie C.,108,13,0,5.32,1.3,4.48,1.21,0,2,-2,-95,-3.2700000000000005,3.7024793388429758
Murray A.,Peniston R.,40,268,1,1.12,8.4,1.1,7.38,1,0,1,228,6.279999999999999,0.14905149051490515
Alcaraz C.,Chardy J.,1,542,1,1.03,34.08,1.01,19.5,1,0,1,541,18.49,0.05179487179487179
Etcheverry T.,Zapata Miralles B.,32,53,1,1.63,3.27,1.41,2.95,2,0,2,21,1.5400000000000003,0.4779661016949152
Evans D.,Halys Q.,30,79,0,1.95,2.15,1.85,1.97,0,1,-1,49,0.11999999999999988,0.9390862944162437
Gojo B.,Marterer M.,112,170,0,1.9,2.26,1.79,2.04,0,1,-1,58,0.25,0.8774509803921569
Lokoli L.,Ruud C.,199,4,0,6.0,1.2,5.22,1.17,0,1,-1,-195,-4.05,4.461538461538462
Choinski J.,Lajovic D.,164,56,1,2.75,1.56,2.59,1.51,1,0,1,-108,-1.0799999999999998,1.71523178807947
Goffin D.,Marozsan F.,123,96,1,1.6,2.91,1.5,2.61,1,0,1,-27,1.1099999999999999,0.574712643678161
Auger-Aliassime F.,Mmoh M.,12,119,0,1.16,8.01,1.11,6.6,0,1,-1,107,5.489999999999999,0.1681818181818182
Altmaier D.,Vukic A.,66,87,0,3.03,1.54,2.84,1.44,0,1,-1,21,-1.4,1.972222222222222
Baez S.,Barrios M.,46,133,0,1.92,2.2,1.77,2.08,1,1,0,87,0.31000000000000005,0.8509615384615384
Molcan A.,Ymer M.,83,59,0,3.11,1.55,2.85,1.43,0,1,-1,-24,-1.4200000000000002,1.9930069930069931
Kecmanovic M.,Schwartzman D.,41,98,0,1.58,2.8,1.47,2.69,1,4,-3,57,1.22,0.5464684014869888
Galan D.E.,Nishioka Y.,85,27,1,2.25,1.81,2.13,1.73,1,0,1,-58,-0.3999999999999999,1.2312138728323698
Hurkacz H.,Ramos-Vinolas A.,18,76,1,1.08,13.0,1.06,10.31,3,0,3,58,9.25,0.10281280310378274
Broady L.,Lestienne C.,142,74,1,1.57,2.76,1.5,2.6,1,0,1,-68,1.1,0.5769230769230769
Musetti L.,Varillas J.P.,16,63,1,1.08,13.5,1.05,10.47,1,0,1,47,9.42,0.10028653295128939
Koepfer D.,Otte O.,86,233,0,2.36,1.74,2.21,1.68,0,1,-1,147,-0.53,1.3154761904761905
Couacaud E.,Wolf J.J.,158,48,0,4.53,1.32,4.05,1.25,0,1,-1,-110,-2.8,3.2399999999999998
Cachin P.,Djokovic N.,68,2,0,34.0,1.02,20.89,1.01,0,1,-1,-66,-19.88,20.683168316831683
Ruusuvuori E.,Wawrinka S.,47,88,0,1.45,3.51,1.35,3.21,1,1,0,41,1.8599999999999999,0.42056074766355145
Gasquet R.,Moutet C.,51,71,0,1.66,2.55,1.58,2.39,0,1,-1,20,0.81,0.6610878661087866
Purcell M.,Rublev A.,64,7,0,11.22,1.1,8.82,1.07,0,1,-1,-57,-7.75,8.242990654205608
Cerundolo J.M.,Sinner J.,111,8,0,22.3,1.03,15.74,1.02,0,1,-1,-103,-14.72,15.431372549019608
Nakashima B.,Thompson J.,55,70,0,2.06,1.95,1.94,1.89,5,2,3,15,-0.050000000000000044,1.0264550264550265
Bublik A.,McDonald M.,26,54,1,1.52,2.95,1.45,2.76,2,1,1,28,1.3099999999999998,0.5253623188405797
Karatsev A.,Van Assche L.,50,75,1,1.84,2.45,1.67,2.24,1,0,1,25,0.5700000000000003,0.7455357142857142
Isner J.,Munar J.,103,109,0,1.45,3.3,1.39,3.03,0,1,-1,6,1.64,0.45874587458745875
Djokovic N.,Kyrgios N.,3,40,1,1.33,4.25,1.28,3.81,1,2,-1,37,2.5300000000000002,0.3359580052493438
Djokovic N.,Norrie C.,3,12,1,1.11,13.1,1.06,9.75,5,0,5,9,8.69,0.10871794871794872
Kyrgios N.,Nadal R.,40,4,1,1.7,2.5,1.61,2.34,4,6,-2,-36,0.7299999999999998,0.6880341880341881
Fritz T.,Nadal R.,14,4,0,3.0,1.5,2.84,1.44,2,2,0,-10,-1.4,1.972222222222222
Garin C.,Kyrgios N.,43,40,0,4.95,1.25,4.5,1.21,0,1,-1,-3,-3.29,3.71900826446281
Goffin D.,Norrie C.,58,12,0,3.06,1.48,2.88,1.43,0,3,-3,-46,-1.45,2.013986013986014
Djokovic N.,Sinner J.,3,13,1,1.13,7.94,1.11,6.82,4,4,0,10,5.71,0.1627565982404692
Nadal R.,Van De Zandschulp B.,4,25,1,1.18,6.0,1.15,5.38,2,0,2,21,4.23,0.2137546468401487
De Minaur A.,Garin C.,27,43,0,1.21,6.43,1.16,5.34,4,1,3,16,4.18,0.21722846441947566
Kyrgios N.,Nakashima B.,40,56,1,1.36,4.1,1.31,3.49,1,0,1,16,2.18,0.3753581661891117
Fritz T.,Kubler J.,14,99,1,1.23,5.63,1.2,4.63,2,0,2,85,3.4299999999999997,0.25917926565874727
Norrie C.,Paul T.,12,32,1,1.62,2.65,1.53,2.53,3,2,1,20,0.9999999999999998,0.6047430830039526
Djokovic N.,Van Rijthoven T.,3,104,1,1.07,17.0,1.05,10.57,1,0,1,101,9.52,0.09933774834437087
Goffin D.,Tiafoe F.,58,28,1,1.88,2.2,1.79,2.03,5,1,4,-30,0.23999999999999977,0.8817733990147785
Alcaraz C.,Sinner J.,7,13,0,1.42,3.41,1.35,3.21,8,4,4,6,1.8599999999999999,0.42056074766355145
Kyrgios N.,Tsitsipas S.,40,5,1,1.85,2.2,1.76,2.09,3,0,3,-35,0.32999999999999985,0.8421052631578948
Galan D.E.,Nakashima B.,109,56,0,7.75,1.15,6.65,1.11,0,2,-2,-53,-5.54,5.990990990990991
Nadal R.,Sonego L.,4,54,1,1.21,5.76,1.17,5.15,1,0,1,50,3.9800000000000004,0.22718446601941744
Fritz T.,Molcan A.,14,51,1,1.25,5.0,1.21,4.47,1,0,1,37,3.26,0.27069351230425054
Broady L.,De Minaur A.,132,27,0,7.5,1.16,6.34,1.12,0,2,-2,-105,-5.22,5.660714285714285
Kubler J.,Sock J.,99,103,1,2.55,1.61,2.42,1.57,1,0,1,4,-0.8499999999999999,1.5414012738853502
Brooksby J.,Garin C.,34,43,0,1.42,3.35,1.37,3.09,0,1,-1,9,1.7199999999999998,0.4433656957928803
Gasquet R.,Van De Zandschulp B.,69,25,0,3.44,1.42,3.04,1.38,1,2,-1,-44,-1.6600000000000001,2.2028985507246377
Alcaraz C.,Otte O.,7,36,1,1.33,4.2,1.3,3.5,1,0,1,29,2.2,0.37142857142857144
Goffin D.,Humbert U.,58,112,1,1.76,2.42,1.65,2.24,2,2,0,54,0.5900000000000003,0.7366071428571428
Cressy M.,Sock J.,45,103,0,1.5,2.95,1.45,2.75,1,1,0,58,1.3,0.5272727272727272
Paul T.,Vesely J.,32,68,1,1.55,3.0,1.46,2.73,3,0,3,36,1.27,0.5347985347985348
Johnson S.,Norrie C.,93,12,0,3.76,1.33,3.56,1.3,0,1,-1,-81,-2.26,2.7384615384615385
Bublik A.,Tiafoe F.,38,28,0,1.84,2.13,1.79,2.04,2,2,0,-10,0.25,0.8774509803921569
Djokovic N.,Kecmanovic M.,3,30,1,1.04,21.0,1.02,15.88,3,0,3,27,14.860000000000001,0.06423173803526448
Basilashvili N.,Van Rijthoven T.,26,104,0,3.1,1.47,2.87,1.42,0,1,-1,78,-1.4500000000000002,2.0211267605633805
Kubler J.,Novak D.,99,153,1,1.53,2.93,1.49,2.65,1,0,1,54,1.16,0.5622641509433962
Isner J.,Sinner J.,24,13,0,2.46,1.66,2.31,1.61,1,2,-1,-11,-0.7,1.434782608695652
Berankis R.,Nadal R.,106,4,0,15.0,1.07,11.61,1.04,0,2,-2,-102,-10.57,11.163461538461538
Broady L.,Schwartzman D.,132,15,1,3.5,1.37,3.32,1.33,1,1,0,-117,-1.9899999999999998,2.496240601503759
Ruusuvuori E.,Van De Zandschulp B.,49,25,0,2.2,1.83,2.1,1.75,2,1,1,-24,-0.3500000000000001,1.2
De Minaur A.,Draper J.,27,94,1,1.57,2.71,1.52,2.53,4,1,3,67,1.0099999999999998,0.6007905138339922
Gasquet R.,McDonald M.,69,55,1,2.49,1.69,2.3,1.62,1,1,0,-14,-0.6799999999999997,1.419753086419753
Nakashima B.,Shapovalov D.,56,16,1,2.4,1.68,2.29,1.62,2,1,1,-40,-0.6699999999999999,1.41358024691358
Bautista Agut R.,Galan D.E.,19,109,0,1.11,10.5,1.07,8.51,1,1,0,90,7.4399999999999995,0.12573443008225618
Garin C.,Grenier H.,43,141,1,1.51,3.25,1.4,2.95,1,0,1,98,1.5500000000000003,0.47457627118644063
Krajinovic F.,Kyrgios N.,31,40,0,4.02,1.33,3.75,1.28,0,2,-2,9,-2.4699999999999998,2.9296875
Giron M.,Molcan A.,65,51,0,1.63,2.75,1.54,2.5,0,1,-1,-14,0.96,0.616
Gaston H.,Sonego L.,66,54,0,4.74,1.27,4.17,1.23,0,3,-3,-12,-2.94,3.3902439024390243
Thompson J.,Tsitsipas S.,76,5,0,5.25,1.24,4.61,1.2,1,4,-3,-71,-3.41,3.8416666666666672
Bonzi B.,Brooksby J.,47,34,0,1.72,2.52,1.62,2.29,0,2,-2,-13,0.6699999999999999,0.7074235807860262
Fritz T.,Gray A.,14,288,1,1.06,16.0,1.04,11.42,1,0,1,274,10.379999999999999,0.09106830122591944
Harrison C.,Otte O.,251,36,0,6.5,1.2,5.56,1.15,0,1,-1,-215,-4.41,4.834782608695652
Munar J.,Norrie C.,71,12,0,7.0,1.18,6.15,1.13,1,2,-1,-59,-5.0200000000000005,5.442477876106196
Isner J.,Murray A.,24,52,1,3.45,1.43,3.21,1.35,1,7,-6,28,-1.8599999999999999,2.3777777777777778
Sinner J.,Ymer M.,13,88,1,1.23,5.27,1.2,4.63,2,1,1,75,3.4299999999999997,0.25917926565874727
Humbert U.,Ruud C.,112,6,1,2.5,1.64,2.35,1.59,3,2,1,-106,-0.76,1.4779874213836477
Kecmanovic M.,Tabilo A.,30,78,1,1.3,4.85,1.23,4.11,1,1,0,48,2.8800000000000003,0.2992700729927007
Basilashvili N.,Halys Q.,26,82,1,1.77,2.3,1.69,2.18,2,0,2,56,0.4900000000000002,0.775229357798165
Opelka R.,Van Rijthoven T.,18,104,0,2.33,1.83,2.12,1.73,0,1,-1,86,-0.3900000000000001,1.2254335260115607
Davidovich Fokina A.,Vesely J.,37,68,0,1.67,2.51,1.59,2.37,0,1,-1,31,0.78,0.6708860759493671
Mannarino A.,Paul T.,86,32,0,2.5,1.74,2.26,1.64,1,1,0,-54,-0.6199999999999999,1.3780487804878048
Johnson S.,Peniston R.,93,135,1,2.23,1.84,2.1,1.74,1,0,1,42,-0.3600000000000001,1.206896551724138
Djokovic N.,Kokkinakis T.,3,79,1,1.06,21.0,1.02,15.05,2,0,2,76,14.030000000000001,0.06777408637873754
Baez S.,Goffin D.,35,58,0,2.75,1.62,2.55,1.52,0,1,-1,23,-1.0299999999999998,1.6776315789473684
Bublik A.,Lajovic D.,38,64,1,1.28,5.07,1.21,4.45,1,1,0,26,3.24,0.27191011235955054
Marterer M.,Tiafoe F.,172,28,0,5.0,1.25,4.48,1.2,0,3,-3,-144,-3.2800000000000002,3.733333333333334
Alcaraz C.,Griekspoor T.,7,53,1,1.33,4.0,1.29,3.64,3,0,3,46,2.35,0.3543956043956044
Carballes Baena R.,Thompson J.,87,76,0,10.85,1.08,8.68,1.07,0,1,-1,-11,-7.609999999999999,8.11214953271028
Jubb P.,Kyrgios N.,219,40,0,9.7,1.11,8.01,1.08,0,1,-1,-179,-6.93,7.416666666666666
Krajinovic F.,Lehecka J.,31,72,1,1.39,3.75,1.34,3.25,1,0,1,41,1.91,0.4123076923076923
Rinderknech A.,Shapovalov D.,62,16,0,3.47,1.44,3.14,1.36,2,2,0,-46,-1.78,2.3088235294117645
Broady L.,Klein L.,132,243,1,1.76,2.28,1.7,2.16,1,0,1,111,0.4600000000000002,0.787037037037037
Kudla D.,Sonego L.,75,54,0,2.1,2.0,1.91,1.89,2,1,1,-21,-0.020000000000000018,1.0105820105820107
Grenier H.,Huesler M.A.,141,105,1,2.63,1.58,2.48,1.54,1,0,1,-36,-0.94,1.6103896103896103
Gasquet R.,Sousa J.,69,60,1,1.55,2.85,1.48,2.68,2,1,1,-9,1.2000000000000002,0.5522388059701492
Gaston H.,Popyrin A.,66,83,1,2.88,1.59,2.52,1.53,1,0,1,17,-0.99,1.6470588235294117
Kuhn N.,Nakashima B.,261,56,0,11.63,1.11,9.51,1.06,0,1,-1,-205,-8.45,8.971698113207546
Martinez P.,Molcan A.,50,51,0,3.1,1.5,2.77,1.45,0,1,-1,1,-1.32,1.910344827586207
Bagnis F.,Novak D.,102,153,0,5.75,1.22,5.12,1.17,0,1,-1,51,-3.95,4.3760683760683765
Cerundolo F.,Nadal R.,41,4,0,21.0,1.04,14.7,1.03,0,1,-1,-37,-13.67,14.271844660194173
Nishioka Y.,Ruusuvuori E.,101,49,0,6.5,1.16,5.75,1.14,0,4,-4,-52,-4.61,5.043859649122807
Ritschard A.,Tsitsipas S.,188,5,0,18.0,1.05,13.16,1.03,0,1,-1,-183,-12.13,12.776699029126213
Auger-Aliassime F.,Cressy M.,9,45,0,1.38,3.81,1.31,3.52,2,1,1,36,2.21,0.37215909090909094
Dimitrov G.,Johnson S.,21,93,0,1.24,5.06,1.19,4.64,6,3,3,72,3.4499999999999997,0.25646551724137934
Kozlov S.,Schwartzman D.,107,15,0,5.5,1.25,4.55,1.2,0,1,-1,-92,-3.3499999999999996,3.7916666666666665
Lopez F.,Van De Zandschulp B.,240,25,0,5.5,1.21,4.77,1.19,0,1,-1,-215,-3.5799999999999996,4.008403361344538
Balazs A.,Bautista Agut R.,331,19,0,20.0,1.04,14.85,1.02,0,2,-2,-312,-13.83,14.558823529411764
Evans D.,Kubler J.,33,99,0,1.25,4.8,1.21,4.4,0,1,-1,66,3.1900000000000004,0.27499999999999997
Fritz T.,Musetti L.,14,70,1,1.18,7.25,1.14,5.89,1,2,-1,56,4.75,0.1935483870967742
Laaksonen H.,Peniston R.,96,135,0,5.25,1.29,4.53,1.2,0,1,-1,39,-3.33,3.7750000000000004
Brooksby J.,Kukushkin M.,34,164,1,1.51,3.1,1.43,2.83,1,0,1,130,1.4000000000000001,0.5053003533568904
Bonzi B.,Kolar Z.,47,119,1,1.13,10.08,1.1,7.38,1,0,1,72,6.279999999999999,0.14905149051490515
Sock J.,Zapata Miralles B.,103,90,1,1.37,3.6,1.33,3.3,1,0,1,-13,1.9699999999999998,0.40303030303030307
Opelka R.,Taberner C.,18,98,1,1.16,6.41,1.14,5.84,1,0,1,80,4.7,0.19520547945205477
Gray A.,Tseng C.H.,288,95,1,2.4,1.7,2.26,1.64,1,0,1,-193,-0.6199999999999999,1.3780487804878048
Baez S.,Daniel T.,35,118,1,1.92,2.1,1.85,1.96,1,0,1,83,0.10999999999999988,0.9438775510204083
De Minaur A.,Dellien H.,27,80,1,1.05,18.0,1.03,12.82,3,0,3,53,11.790000000000001,0.08034321372854915
Bergs Z.,Draper J.,146,94,0,3.84,1.37,3.34,1.33,0,1,-1,-52,-2.01,2.5112781954887216
Borges N.,McDonald M.,123,55,0,3.95,1.35,3.5,1.31,0,1,-1,-68,-2.19,2.6717557251908395
Albot R.,Goffin D.,113,58,0,2.72,1.6,2.52,1.53,0,4,-4,-55,-0.99,1.6470588235294117
Clarke J.,Harrison C.,156,251,0,2.27,1.78,2.16,1.7,0,1,-1,95,-0.4600000000000002,1.2705882352941178
Altmaier D.,Ymer M.,61,88,0,2.05,1.91,1.96,1.85,0,1,-1,27,-0.10999999999999988,1.0594594594594593
Galan D.E.,Koepfer D.,109,117,1,2.45,1.74,2.3,1.62,1,0,1,8,-0.6799999999999997,1.419753086419753
Giron M.,Rune H.,65,29,1,1.78,2.29,1.71,2.16,2,0,2,-36,0.4500000000000002,0.7916666666666666
Garin C.,Ymer E.,43,137,1,1.59,2.71,1.52,2.52,1,0,1,94,1.0,0.6031746031746031
Berankis R.,Querrey S.,106,157,1,4.88,1.26,4.33,1.22,1,3,-2,51,-3.1100000000000003,3.5491803278688527
Paul T.,Verdasco F.,32,115,1,1.22,5.75,1.19,4.82,1,0,1,83,3.6300000000000003,0.24688796680497924
Davidovich Fokina A.,Hurkacz H.,37,10,1,7.66,1.18,6.28,1.12,3,2,1,-27,-5.16,5.607142857142857
Alcaraz C.,Struff J.L.,7,155,1,1.28,4.45,1.25,3.99,3,1,2,148,2.74,0.3132832080200501
Basilashvili N.,Rosol L.,26,280,1,1.35,3.75,1.3,3.51,2,0,2,254,2.21,0.3703703703703704
Etcheverry T.,Humbert U.,77,112,0,6.65,1.16,5.95,1.13,0,1,-1,35,-4.82,5.265486725663718
Mannarino A.,Purcell M.,86,209,1,1.32,3.9,1.3,3.58,1,1,0,123,2.2800000000000002,0.36312849162011174
Halys Q.,Paire B.,82,73,1,1.41,3.65,1.34,3.25,1,1,0,-9,1.91,0.4123076923076923
Duckworth J.,Murray A.,74,52,0,6.7,1.18,5.37,1.16,0,3,-3,-22,-4.21,4.629310344827586
Fognini F.,Griekspoor T.,63,53,0,3.5,1.38,3.26,1.34,0,2,-2,-10,-1.9199999999999997,2.432835820895522
Sinner J.,Wawrinka S.,13,267,1,1.35,3.65,1.31,3.43,4,2,2,254,2.12,0.3819241982507289
Couacaud E.,Isner J.,206,24,0,5.0,1.24,4.41,1.21,0,1,-1,-182,-3.2,3.644628099173554
Kecmanovic M.,Millman J.,30,85,1,1.46,3.13,1.4,2.93,3,1,2,55,1.5300000000000002,0.477815699658703
Djokovic N.,Kwon S.W.,3,81,1,1.01,34.22,1.01,22.46,2,0,2,78,21.45,0.044968833481745324
Bedene A.,Marterer M.,200,172,0,1.93,2.13,1.8,2.02,1,1,0,-28,0.21999999999999997,0.8910891089108911
Carreno Busta P.,Lajovic D.,20,64,0,1.33,4.13,1.28,3.71,3,1,2,44,2.4299999999999997,0.3450134770889488
Gojowczyk P.,Otte O.,92,36,0,7.0,1.16,5.87,1.13,0,1,-1,-56,-4.74,5.194690265486726
Bublik A.,Fucsovics M.,38,59,1,1.6,2.66,1.53,2.5,4,0,4,21,0.97,0.612
Tiafoe F.,Vavassori A.,28,256,1,1.14,8.2,1.1,7.0,1,0,1,228,5.9,0.15714285714285717
Delbonis F.,Van Rijthoven T.,84,104,0,7.75,1.14,6.61,1.11,0,1,-1,20,-5.5,5.954954954954955
Kokkinakis T.,Majchrzak K.,79,91,1,2.17,1.83,2.09,1.75,1,0,1,12,-0.33999999999999986,1.1942857142857142
Djere L.,Tabilo A.,57,78,0,1.53,3.0,1.47,2.72,1,1,0,21,1.2500000000000002,0.5404411764705882
Coria F.,Vesely J.,67,68,0,12.72,1.09,8.88,1.07,0,1,-1,1,-7.8100000000000005,8.299065420560748
Monteiro T.,Munar J.,89,71,0,1.68,2.4,1.63,2.28,1,3,-2,-18,0.6499999999999999,0.7149122807017544
Ramos-Vinolas A.,Ruud C.,39,6,0,6.1,1.27,4.78,1.19,3,4,-1,-33,-3.5900000000000003,4.0168067226890765
Andujar P.,Norrie C.,100,12,0,24.0,1.05,15.57,1.02,0,1,-1,-88,-14.55,15.264705882352942
Berrettini M.,Djokovic N.,9,1,0,5.06,1.27,4.59,1.21,1,4,-3,-8,-3.38,3.793388429752066
Berrettini M.,Hurkacz H.,9,18,1,1.47,3.11,1.43,2.88,1,1,0,9,1.45,0.4965277777777778
Djokovic N.,Shapovalov D.,1,12,1,1.13,8.5,1.1,7.4,6,0,6,11,6.300000000000001,0.14864864864864866
Khachanov K.,Shapovalov D.,29,12,0,3.82,1.4,3.5,1.31,0,1,-1,-17,-2.19,2.6717557251908395
Auger-Aliassime F.,Berrettini M.,19,9,0,4.03,1.34,3.7,1.28,2,3,-1,-10,-2.42,2.890625
Djokovic N.,Fucsovics M.,1,48,1,1.05,17.0,1.03,13.22,6,0,6,47,12.190000000000001,0.07791225416036308
Federer R.,Hurkacz H.,8,18,0,1.47,3.1,1.42,2.9,1,1,0,10,1.48,0.4896551724137931
Hurkacz H.,Medvedev D.,18,2,1,6.13,1.19,5.16,1.16,3,3,0,-16,-4.0,4.448275862068966
Berrettini M.,Ivashka I.,9,79,1,1.15,6.77,1.13,6.14,2,0,2,70,5.01,0.18403908794788273
Khachanov K.,Korda S.,29,50,1,1.92,2.06,1.85,1.95,3,3,0,21,0.09999999999999987,0.9487179487179488
Fucsovics M.,Rublev A.,48,7,1,6.0,1.22,5.27,1.16,1,6,-5,-41,-4.109999999999999,4.543103448275862
Auger-Aliassime F.,Zverev A.,19,6,1,4.05,1.32,3.67,1.29,1,6,-5,-13,-2.38,2.8449612403100772
Djokovic N.,Garin C.,1,20,1,1.02,34.0,1.01,19.68,2,0,2,19,18.669999999999998,0.051321138211382115
Federer R.,Sonego L.,8,27,1,1.36,3.84,1.3,3.51,2,0,2,19,2.21,0.3703703703703704
Bautista Agut R.,Shapovalov D.,10,12,0,2.36,1.73,2.23,1.66,0,4,-4,2,-0.5700000000000001,1.3433734939759037
Duckworth J.,Sonego L.,91,27,0,3.11,1.48,2.91,1.41,0,2,-2,-64,-1.5000000000000002,2.063829787234043
Bedene A.,Berrettini M.,64,9,0,7.5,1.19,6.37,1.12,1,3,-2,-55,-5.25,5.687499999999999
Cilic M.,Medvedev D.,37,2,0,5.75,1.25,5.18,1.17,1,2,-1,-35,-4.01,4.427350427350428
Federer R.,Norrie C.,8,34,1,1.52,2.95,1.47,2.71,1,0,1,26,1.24,0.5424354243542435
Fritz T.,Zverev A.,40,6,0,8.25,1.13,7.24,1.1,6,4,2,-34,-6.140000000000001,6.581818181818181
Auger-Aliassime F.,Kyrgios N.,19,60,1,1.83,2.16,1.77,2.05,2,0,2,41,0.2799999999999998,0.8634146341463416
Bublik A.,Hurkacz H.,38,18,0,2.4,1.71,2.26,1.65,1,5,-4,-20,-0.6099999999999999,1.3696969696969696
Ivashka I.,Thompson J.,79,78,1,1.72,2.35,1.64,2.26,1,0,1,-1,0.6199999999999999,0.7256637168141593
Khachanov K.,Tiafoe F.,29,57,1,2.3,1.78,2.21,1.67,3,0,3,28,-0.54,1.3233532934131738
Djokovic N.,Kudla D.,1,114,1,1.03,26.0,1.02,16.74,3,0,3,113,15.719999999999999,0.06093189964157707
Fucsovics M.,Schwartzman D.,48,11,1,2.12,1.97,1.97,1.85,1,2,-1,-37,-0.11999999999999988,1.0648648648648649
Evans D.,Korda S.,26,50,0,1.83,2.42,1.68,2.2,0,2,-2,24,0.5200000000000002,0.7636363636363636
Fognini F.,Rublev A.,31,7,0,8.0,1.19,5.88,1.13,4,5,-1,-24,-4.75,5.20353982300885
Garin C.,Martinez P.,20,107,1,1.43,3.38,1.39,3.0,4,2,2,87,1.61,0.4633333333333333
Murray A.,Shapovalov D.,118,12,0,4.4,1.3,3.94,1.25,2,1,1,-106,-2.69,3.152
Bautista Agut R.,Koepfer D.,10,62,1,1.4,3.4,1.36,3.15,2,0,2,52,1.7899999999999998,0.43174603174603177
Federer R.,Gasquet R.,8,56,1,1.25,5.5,1.19,4.63,18,2,16,48,3.44,0.2570194384449244
Martinez P.,Monfils G.,107,17,1,2.9,1.53,2.71,1.46,1,2,-1,-90,-1.25,1.856164383561644
Garin C.,Polmans M.,20,154,1,1.42,3.44,1.35,3.19,3,0,3,134,1.8399999999999999,0.42319749216300945
Bublik A.,Dimitrov G.,38,21,1,1.95,2.04,1.85,1.95,3,3,0,-17,0.09999999999999987,0.9487179487179488
Bonzi B.,Cilic M.,119,37,0,4.5,1.27,4.19,1.23,1,1,0,-82,-2.9600000000000004,3.4065040650406506
Giron M.,Hurkacz H.,66,18,0,3.18,1.45,2.95,1.4,0,4,-4,-48,-1.5500000000000003,2.107142857142857
Alcaraz C.,Medvedev D.,75,2,0,14.5,1.09,11.69,1.04,6,2,4,-73,-10.649999999999999,11.240384615384615
Bedene A.,Nishioka Y.,64,58,1,1.5,3.04,1.45,2.77,1,0,1,-6,1.32,0.5234657039711191
Bolt A.,Norrie C.,149,34,0,3.87,1.36,3.54,1.3,0,1,-1,-115,-2.24,2.723076923076923
Auger-Aliassime F.,Ymer M.,19,98,1,1.13,9.91,1.09,7.31,2,0,2,79,6.22,0.1491108071135431
Kyrgios N.,Mager G.,60,77,1,1.17,6.75,1.14,5.81,1,0,1,17,4.67,0.19621342512908777
Sandgren T.,Zverev A.,68,6,0,12.08,1.09,9.38,1.06,0,2,-2,-62,-8.32,8.849056603773585
Berrettini M.,Van De Zandschulp B.,9,139,1,1.07,17.75,1.05,11.01,3,0,3,130,9.959999999999999,0.09536784741144415
Fritz T.,Johnson S.,40,74,1,1.77,2.31,1.69,2.19,5,2,3,34,0.5,0.771689497716895
Bautista Agut R.,Kecmanovic M.,10,49,1,1.34,4.0,1.29,3.59,5,0,5,39,2.3,0.3593314763231198
Duckworth J.,Querrey S.,91,54,1,4.33,1.32,3.83,1.26,1,1,0,-37,-2.5700000000000003,3.0396825396825395
Chardy J.,Ivashka I.,61,79,0,2.36,1.74,2.24,1.65,0,1,-1,18,-0.5900000000000003,1.3575757575757579
Galan D.E.,Sonego L.,112,27,0,11.89,1.11,7.56,1.09,0,2,-2,-85,-6.47,6.935779816513761
Nishikori K.,Thompson J.,53,78,0,1.28,4.8,1.23,4.21,3,1,2,25,2.98,0.2921615201900237
Gerasimov E.,Khachanov K.,73,29,0,5.5,1.22,4.81,1.19,0,2,-2,-44,-3.6199999999999997,4.042016806722689
Caruso S.,Cilic M.,96,37,0,14.0,1.06,11.1,1.04,0,1,-1,-59,-10.059999999999999,10.673076923076922
Ivashka I.,Munar J.,79,69,1,1.39,3.44,1.36,3.15,1,1,0,-10,1.7899999999999998,0.43174603174603177
Sonego L.,Sousa P.,27,121,1,1.06,24.0,1.03,14.59,1,0,1,94,13.56,0.07059629883481837
Chardy J.,Karatsev A.,61,24,1,2.31,1.81,2.19,1.68,1,0,1,-37,-0.51,1.3035714285714286
Kudla D.,Seppi A.,114,90,1,1.69,2.3,1.65,2.24,1,1,0,-24,0.5900000000000003,0.7366071428571428
Humbert U.,Kyrgios N.,25,60,0,1.63,2.63,1.55,2.47,1,2,-1,35,0.9200000000000002,0.6275303643724696
Bonzi B.,Trungelliti M.,119,205,1,1.32,4.91,1.24,4.12,1,0,1,86,2.88,0.30097087378640774
Monfils G.,O Connell C.,17,130,1,2.01,2.13,1.81,2.02,1,0,1,113,0.20999999999999996,0.8960396039603961
